step,tag,value
3743,Debug/YOLO_Num_Targets,297.5
3793,Debug/YOLO_Num_Targets,386.5833435058594
3843,Debug/YOLO_Num_Targets,402.4166564941406
3893,Debug/YOLO_Num_Targets,272.9166564941406
3943,Debug/YOLO_Num_Targets,359.75
3993,Debug/YOLO_Num_Targets,550.6666870117188
4043,Debug/YOLO_Num_Targets,288.9166564941406
4093,Debug/YOLO_Num_Targets,412.8333435058594
4143,Debug/YOLO_Num_Targets,500.5
4193,Debug/YOLO_Num_Targets,440.5833435058594
4243,Debug/YOLO_Num_Targets,474.9166564941406
4293,Debug/YOLO_Num_Targets,455.1666564941406
4343,Debug/YOLO_Num_Targets,415.9166564941406
4393,Debug/YOLO_Num_Targets,397.3333435058594
4443,Debug/YOLO_Num_Targets,413.0833435058594
4493,Debug/YOLO_Num_Targets,348.5
4543,Debug/YOLO_Num_Targets,338.5
4593,Debug/YOLO_Num_Targets,427.1666564941406
4643,Debug/YOLO_Num_Targets,342.1666564941406
4693,Debug/YOLO_Num_Targets,459.9166564941406
4743,Debug/YOLO_Num_Targets,398.8333435058594
4793,Debug/YOLO_Num_Targets,393.4166564941406
4843,Debug/YOLO_Num_Targets,340.0
4886,Debug/YOLO_Num_Targets,365.1666564941406
4936,Debug/YOLO_Num_Targets,364.1666564941406
4986,Debug/YOLO_Num_Targets,460.9166564941406
5036,Debug/YOLO_Num_Targets,427.25
5086,Debug/YOLO_Num_Targets,292.5833435058594
5136,Debug/YOLO_Num_Targets,370.25
5186,Debug/YOLO_Num_Targets,321.9166564941406
5236,Debug/YOLO_Num_Targets,490.8333435058594
5286,Debug/YOLO_Num_Targets,412.1666564941406
5336,Debug/YOLO_Num_Targets,475.25
5386,Debug/YOLO_Num_Targets,341.4166564941406
5436,Debug/YOLO_Num_Targets,364.5833435058594
5486,Debug/YOLO_Num_Targets,364.3333435058594
5536,Debug/YOLO_Num_Targets,415.1666564941406
5586,Debug/YOLO_Num_Targets,310.4166564941406
5636,Debug/YOLO_Num_Targets,503.5833435058594
5686,Debug/YOLO_Num_Targets,344.0833435058594
5736,Debug/YOLO_Num_Targets,376.5
5786,Debug/YOLO_Num_Targets,410.0
5836,Debug/YOLO_Num_Targets,412.5833435058594
5886,Debug/YOLO_Num_Targets,338.0
5936,Debug/YOLO_Num_Targets,360.4166564941406
5986,Debug/YOLO_Num_Targets,338.0
6036,Debug/YOLO_Num_Targets,357.9166564941406
6086,Debug/YOLO_Num_Targets,392.0
6136,Debug/YOLO_Num_Targets,362.5
6186,Debug/YOLO_Num_Targets,394.25
6236,Debug/YOLO_Num_Targets,302.6666564941406
6286,Debug/YOLO_Num_Targets,368.25
6336,Debug/YOLO_Num_Targets,374.25
6386,Debug/YOLO_Num_Targets,395.0
6436,Debug/YOLO_Num_Targets,371.0833435058594
6486,Debug/YOLO_Num_Targets,350.75
6536,Debug/YOLO_Num_Targets,368.0833435058594
6586,Debug/YOLO_Num_Targets,421.5833435058594
6636,Debug/YOLO_Num_Targets,419.0833435058594
6686,Debug/YOLO_Num_Targets,365.9166564941406
6736,Debug/YOLO_Num_Targets,396.4166564941406
6786,Debug/YOLO_Num_Targets,329.1666564941406
6836,Debug/YOLO_Num_Targets,393.4166564941406
6886,Debug/YOLO_Num_Targets,385.75
6936,Debug/YOLO_Num_Targets,396.25
6986,Debug/YOLO_Num_Targets,431.8333435058594
7036,Debug/YOLO_Num_Targets,339.6666564941406
7086,Debug/YOLO_Num_Targets,272.3333435058594
7136,Debug/YOLO_Num_Targets,339.5
7186,Debug/YOLO_Num_Targets,331.0833435058594
7236,Debug/YOLO_Num_Targets,351.5833435058594
7286,Debug/YOLO_Num_Targets,343.9166564941406
7329,Debug/YOLO_Num_Targets,355.1666564941406
7379,Debug/YOLO_Num_Targets,462.5833435058594
7429,Debug/YOLO_Num_Targets,408.1666564941406
7479,Debug/YOLO_Num_Targets,441.9166564941406
7529,Debug/YOLO_Num_Targets,407.1666564941406
7579,Debug/YOLO_Num_Targets,359.5
7629,Debug/YOLO_Num_Targets,395.5
7679,Debug/YOLO_Num_Targets,363.5833435058594
7729,Debug/YOLO_Num_Targets,396.0833435058594
7779,Debug/YOLO_Num_Targets,384.5833435058594
7829,Debug/YOLO_Num_Targets,413.75
7879,Debug/YOLO_Num_Targets,447.0
7929,Debug/YOLO_Num_Targets,311.25
7979,Debug/YOLO_Num_Targets,483.5
8029,Debug/YOLO_Num_Targets,353.0
8079,Debug/YOLO_Num_Targets,345.25
8129,Debug/YOLO_Num_Targets,309.9166564941406
8179,Debug/YOLO_Num_Targets,316.3333435058594
8229,Debug/YOLO_Num_Targets,362.5833435058594
8279,Debug/YOLO_Num_Targets,304.5
8329,Debug/YOLO_Num_Targets,374.9166564941406
8379,Debug/YOLO_Num_Targets,391.0833435058594
8429,Debug/YOLO_Num_Targets,302.0
8479,Debug/YOLO_Num_Targets,299.25
8529,Debug/YOLO_Num_Targets,400.9166564941406
8579,Debug/YOLO_Num_Targets,426.0
8629,Debug/YOLO_Num_Targets,406.75
8679,Debug/YOLO_Num_Targets,423.5833435058594
8729,Debug/YOLO_Num_Targets,308.6666564941406
8779,Debug/YOLO_Num_Targets,427.0833435058594
8829,Debug/YOLO_Num_Targets,278.3333435058594
8879,Debug/YOLO_Num_Targets,488.5
8929,Debug/YOLO_Num_Targets,360.9166564941406
8979,Debug/YOLO_Num_Targets,336.0833435058594
9029,Debug/YOLO_Num_Targets,404.4166564941406
9079,Debug/YOLO_Num_Targets,435.4166564941406
9129,Debug/YOLO_Num_Targets,395.3333435058594
9179,Debug/YOLO_Num_Targets,358.25
9229,Debug/YOLO_Num_Targets,373.0
9279,Debug/YOLO_Num_Targets,434.9166564941406
9329,Debug/YOLO_Num_Targets,440.75
9379,Debug/YOLO_Num_Targets,349.6666564941406
9429,Debug/YOLO_Num_Targets,337.5
9479,Debug/YOLO_Num_Targets,426.5833435058594
9529,Debug/YOLO_Num_Targets,354.9166564941406
9579,Debug/YOLO_Num_Targets,331.25
9629,Debug/YOLO_Num_Targets,336.5833435058594
9679,Debug/YOLO_Num_Targets,406.5833435058594
9729,Debug/YOLO_Num_Targets,341.75
9772,Debug/YOLO_Num_Targets,417.0
9822,Debug/YOLO_Num_Targets,396.1666564941406
9872,Debug/YOLO_Num_Targets,381.3333435058594
9922,Debug/YOLO_Num_Targets,346.5833435058594
9972,Debug/YOLO_Num_Targets,437.4166564941406
10022,Debug/YOLO_Num_Targets,387.25
10072,Debug/YOLO_Num_Targets,370.4166564941406
10122,Debug/YOLO_Num_Targets,354.8333435058594
10172,Debug/YOLO_Num_Targets,386.25
10222,Debug/YOLO_Num_Targets,465.1666564941406
10272,Debug/YOLO_Num_Targets,331.6666564941406
10322,Debug/YOLO_Num_Targets,435.9166564941406
10372,Debug/YOLO_Num_Targets,365.0833435058594
10422,Debug/YOLO_Num_Targets,364.75
10472,Debug/YOLO_Num_Targets,308.3333435058594
10522,Debug/YOLO_Num_Targets,394.3333435058594
10572,Debug/YOLO_Num_Targets,349.1666564941406
10622,Debug/YOLO_Num_Targets,332.5
10672,Debug/YOLO_Num_Targets,399.0833435058594
10722,Debug/YOLO_Num_Targets,426.1666564941406
10772,Debug/YOLO_Num_Targets,389.5
10822,Debug/YOLO_Num_Targets,494.9166564941406
10872,Debug/YOLO_Num_Targets,304.0
10922,Debug/YOLO_Num_Targets,368.8333435058594
10972,Debug/YOLO_Num_Targets,400.8333435058594
11022,Debug/YOLO_Num_Targets,384.3333435058594
11072,Debug/YOLO_Num_Targets,344.9166564941406
11122,Debug/YOLO_Num_Targets,289.5
11172,Debug/YOLO_Num_Targets,443.25
11222,Debug/YOLO_Num_Targets,371.8333435058594
11272,Debug/YOLO_Num_Targets,346.9166564941406
11322,Debug/YOLO_Num_Targets,364.6666564941406
11372,Debug/YOLO_Num_Targets,349.4166564941406
11422,Debug/YOLO_Num_Targets,385.3333435058594
11472,Debug/YOLO_Num_Targets,317.0
11522,Debug/YOLO_Num_Targets,370.0833435058594
11572,Debug/YOLO_Num_Targets,422.6666564941406
11622,Debug/YOLO_Num_Targets,392.5
11672,Debug/YOLO_Num_Targets,346.3333435058594
11722,Debug/YOLO_Num_Targets,306.3333435058594
11772,Debug/YOLO_Num_Targets,438.8333435058594
11822,Debug/YOLO_Num_Targets,327.3333435058594
11872,Debug/YOLO_Num_Targets,421.3333435058594
11922,Debug/YOLO_Num_Targets,409.6666564941406
11972,Debug/YOLO_Num_Targets,312.25
12022,Debug/YOLO_Num_Targets,346.0
12072,Debug/YOLO_Num_Targets,426.6666564941406
12122,Debug/YOLO_Num_Targets,391.6666564941406
12172,Debug/YOLO_Num_Targets,370.4166564941406
12215,Debug/YOLO_Num_Targets,388.1666564941406
12265,Debug/YOLO_Num_Targets,413.5
12315,Debug/YOLO_Num_Targets,350.25
12365,Debug/YOLO_Num_Targets,301.9166564941406
12415,Debug/YOLO_Num_Targets,380.1666564941406
12465,Debug/YOLO_Num_Targets,286.0
12515,Debug/YOLO_Num_Targets,393.25
12565,Debug/YOLO_Num_Targets,349.5
12615,Debug/YOLO_Num_Targets,369.4166564941406
12665,Debug/YOLO_Num_Targets,376.8333435058594
12715,Debug/YOLO_Num_Targets,360.4166564941406
12765,Debug/YOLO_Num_Targets,381.1666564941406
12815,Debug/YOLO_Num_Targets,364.1666564941406
12865,Debug/YOLO_Num_Targets,377.8333435058594
12915,Debug/YOLO_Num_Targets,450.0833435058594
12965,Debug/YOLO_Num_Targets,299.9166564941406
13015,Debug/YOLO_Num_Targets,459.6666564941406
13065,Debug/YOLO_Num_Targets,378.0
13115,Debug/YOLO_Num_Targets,362.5
13165,Debug/YOLO_Num_Targets,407.4166564941406
13215,Debug/YOLO_Num_Targets,374.4166564941406
13265,Debug/YOLO_Num_Targets,327.5
13315,Debug/YOLO_Num_Targets,359.0
13365,Debug/YOLO_Num_Targets,412.75
13415,Debug/YOLO_Num_Targets,392.8333435058594
13465,Debug/YOLO_Num_Targets,429.1666564941406
13515,Debug/YOLO_Num_Targets,439.0833435058594
13565,Debug/YOLO_Num_Targets,416.6666564941406
13615,Debug/YOLO_Num_Targets,279.1666564941406
13665,Debug/YOLO_Num_Targets,371.25
13715,Debug/YOLO_Num_Targets,325.5
13765,Debug/YOLO_Num_Targets,432.8333435058594
13815,Debug/YOLO_Num_Targets,398.8333435058594
13865,Debug/YOLO_Num_Targets,409.5833435058594
13915,Debug/YOLO_Num_Targets,317.5833435058594
13965,Debug/YOLO_Num_Targets,359.1666564941406
14015,Debug/YOLO_Num_Targets,332.0833435058594
14065,Debug/YOLO_Num_Targets,318.0
14115,Debug/YOLO_Num_Targets,407.0
14165,Debug/YOLO_Num_Targets,339.1666564941406
14215,Debug/YOLO_Num_Targets,383.25
14265,Debug/YOLO_Num_Targets,363.0833435058594
14315,Debug/YOLO_Num_Targets,235.3333282470703
14365,Debug/YOLO_Num_Targets,396.0
14415,Debug/YOLO_Num_Targets,318.25
14465,Debug/YOLO_Num_Targets,372.5
14515,Debug/YOLO_Num_Targets,437.5833435058594
14565,Debug/YOLO_Num_Targets,434.4166564941406
14615,Debug/YOLO_Num_Targets,397.8333435058594
14658,Debug/YOLO_Num_Targets,350.0
14708,Debug/YOLO_Num_Targets,341.1666564941406
14758,Debug/YOLO_Num_Targets,342.3333435058594
14808,Debug/YOLO_Num_Targets,390.8333435058594
14858,Debug/YOLO_Num_Targets,385.9166564941406
14908,Debug/YOLO_Num_Targets,329.25
14958,Debug/YOLO_Num_Targets,386.0833435058594
15008,Debug/YOLO_Num_Targets,395.6666564941406
15058,Debug/YOLO_Num_Targets,299.0833435058594
15108,Debug/YOLO_Num_Targets,367.8333435058594
15158,Debug/YOLO_Num_Targets,405.8333435058594
15208,Debug/YOLO_Num_Targets,336.3333435058594
15258,Debug/YOLO_Num_Targets,339.5
15308,Debug/YOLO_Num_Targets,336.5833435058594
15358,Debug/YOLO_Num_Targets,387.5833435058594
15408,Debug/YOLO_Num_Targets,388.0833435058594
15458,Debug/YOLO_Num_Targets,280.6666564941406
15508,Debug/YOLO_Num_Targets,378.8333435058594
15558,Debug/YOLO_Num_Targets,416.75
15608,Debug/YOLO_Num_Targets,377.5
15658,Debug/YOLO_Num_Targets,381.9166564941406
15708,Debug/YOLO_Num_Targets,405.6666564941406
15758,Debug/YOLO_Num_Targets,481.0833435058594
15808,Debug/YOLO_Num_Targets,326.6666564941406
15858,Debug/YOLO_Num_Targets,299.9166564941406
15908,Debug/YOLO_Num_Targets,427.25
15958,Debug/YOLO_Num_Targets,460.25
16008,Debug/YOLO_Num_Targets,401.75
16058,Debug/YOLO_Num_Targets,458.0833435058594
16108,Debug/YOLO_Num_Targets,324.5833435058594
16158,Debug/YOLO_Num_Targets,291.25
16208,Debug/YOLO_Num_Targets,387.1666564941406
16258,Debug/YOLO_Num_Targets,385.5833435058594
16308,Debug/YOLO_Num_Targets,492.5
16358,Debug/YOLO_Num_Targets,383.25
16408,Debug/YOLO_Num_Targets,327.5833435058594
16458,Debug/YOLO_Num_Targets,426.4166564941406
16508,Debug/YOLO_Num_Targets,415.5833435058594
16558,Debug/YOLO_Num_Targets,339.5
16608,Debug/YOLO_Num_Targets,480.9166564941406
16658,Debug/YOLO_Num_Targets,344.9166564941406
16708,Debug/YOLO_Num_Targets,397.5833435058594
16758,Debug/YOLO_Num_Targets,357.75
16808,Debug/YOLO_Num_Targets,399.75
16858,Debug/YOLO_Num_Targets,457.3333435058594
16908,Debug/YOLO_Num_Targets,314.75
16958,Debug/YOLO_Num_Targets,324.5
17008,Debug/YOLO_Num_Targets,421.0
17058,Debug/YOLO_Num_Targets,364.6666564941406
17101,Debug/YOLO_Num_Targets,353.1666564941406
17151,Debug/YOLO_Num_Targets,369.1666564941406
17201,Debug/YOLO_Num_Targets,427.0
17251,Debug/YOLO_Num_Targets,367.75
17301,Debug/YOLO_Num_Targets,370.25
17351,Debug/YOLO_Num_Targets,354.9166564941406
17401,Debug/YOLO_Num_Targets,335.5
17451,Debug/YOLO_Num_Targets,350.0833435058594
17501,Debug/YOLO_Num_Targets,370.1666564941406
17551,Debug/YOLO_Num_Targets,365.0
17601,Debug/YOLO_Num_Targets,365.5833435058594
17651,Debug/YOLO_Num_Targets,417.9166564941406
17701,Debug/YOLO_Num_Targets,437.3333435058594
17751,Debug/YOLO_Num_Targets,322.8333435058594
17801,Debug/YOLO_Num_Targets,395.5
17851,Debug/YOLO_Num_Targets,379.75
17901,Debug/YOLO_Num_Targets,471.1666564941406
17951,Debug/YOLO_Num_Targets,404.8333435058594
18001,Debug/YOLO_Num_Targets,389.0
18051,Debug/YOLO_Num_Targets,375.25
18101,Debug/YOLO_Num_Targets,397.75
18151,Debug/YOLO_Num_Targets,351.4166564941406
18201,Debug/YOLO_Num_Targets,382.8333435058594
18251,Debug/YOLO_Num_Targets,512.25
18301,Debug/YOLO_Num_Targets,379.3333435058594
18351,Debug/YOLO_Num_Targets,429.4166564941406
18401,Debug/YOLO_Num_Targets,367.8333435058594
18451,Debug/YOLO_Num_Targets,366.5
18501,Debug/YOLO_Num_Targets,334.8333435058594
18551,Debug/YOLO_Num_Targets,428.0833435058594
18601,Debug/YOLO_Num_Targets,444.0
18651,Debug/YOLO_Num_Targets,310.9166564941406
18701,Debug/YOLO_Num_Targets,348.9166564941406
18751,Debug/YOLO_Num_Targets,354.6666564941406
18801,Debug/YOLO_Num_Targets,279.8333435058594
18851,Debug/YOLO_Num_Targets,383.0
18901,Debug/YOLO_Num_Targets,377.6666564941406
18951,Debug/YOLO_Num_Targets,355.1666564941406
19001,Debug/YOLO_Num_Targets,356.75
19051,Debug/YOLO_Num_Targets,391.5
19101,Debug/YOLO_Num_Targets,459.5833435058594
19151,Debug/YOLO_Num_Targets,398.5
19201,Debug/YOLO_Num_Targets,456.0833435058594
19251,Debug/YOLO_Num_Targets,360.3333435058594
19301,Debug/YOLO_Num_Targets,338.6666564941406
19351,Debug/YOLO_Num_Targets,358.8333435058594
19401,Debug/YOLO_Num_Targets,400.0
19451,Debug/YOLO_Num_Targets,360.1666564941406
19501,Debug/YOLO_Num_Targets,310.0
19544,Debug/YOLO_Num_Targets,350.4166564941406
19594,Debug/YOLO_Num_Targets,378.1666564941406
19644,Debug/YOLO_Num_Targets,393.4166564941406
19694,Debug/YOLO_Num_Targets,376.5
19744,Debug/YOLO_Num_Targets,422.8333435058594
19794,Debug/YOLO_Num_Targets,379.25
19844,Debug/YOLO_Num_Targets,385.1666564941406
19894,Debug/YOLO_Num_Targets,350.0
19944,Debug/YOLO_Num_Targets,431.8333435058594
19994,Debug/YOLO_Num_Targets,387.5833435058594
20044,Debug/YOLO_Num_Targets,287.4166564941406
20094,Debug/YOLO_Num_Targets,333.0833435058594
20144,Debug/YOLO_Num_Targets,380.8333435058594
20194,Debug/YOLO_Num_Targets,395.5
20244,Debug/YOLO_Num_Targets,291.6666564941406
20294,Debug/YOLO_Num_Targets,388.3333435058594
20344,Debug/YOLO_Num_Targets,391.75
20394,Debug/YOLO_Num_Targets,426.75
20444,Debug/YOLO_Num_Targets,408.0833435058594
20494,Debug/YOLO_Num_Targets,467.9166564941406
20544,Debug/YOLO_Num_Targets,356.25
20594,Debug/YOLO_Num_Targets,389.9166564941406
20644,Debug/YOLO_Num_Targets,267.5833435058594
20694,Debug/YOLO_Num_Targets,408.0
20744,Debug/YOLO_Num_Targets,392.0833435058594
20794,Debug/YOLO_Num_Targets,467.3333435058594
20844,Debug/YOLO_Num_Targets,430.25
20894,Debug/YOLO_Num_Targets,361.4166564941406
20944,Debug/YOLO_Num_Targets,392.0
20994,Debug/YOLO_Num_Targets,410.25
21044,Debug/YOLO_Num_Targets,373.25
21094,Debug/YOLO_Num_Targets,322.3333435058594
21144,Debug/YOLO_Num_Targets,475.5833435058594
21194,Debug/YOLO_Num_Targets,408.5833435058594
21244,Debug/YOLO_Num_Targets,426.75
21294,Debug/YOLO_Num_Targets,405.1666564941406
21344,Debug/YOLO_Num_Targets,404.5
21394,Debug/YOLO_Num_Targets,422.5
21444,Debug/YOLO_Num_Targets,455.4166564941406
21494,Debug/YOLO_Num_Targets,304.9166564941406
21544,Debug/YOLO_Num_Targets,393.1666564941406
21594,Debug/YOLO_Num_Targets,374.5833435058594
21644,Debug/YOLO_Num_Targets,310.0
21694,Debug/YOLO_Num_Targets,425.1666564941406
21744,Debug/YOLO_Num_Targets,352.0833435058594
21794,Debug/YOLO_Num_Targets,314.1666564941406
21844,Debug/YOLO_Num_Targets,387.6666564941406
21894,Debug/YOLO_Num_Targets,375.6666564941406
21944,Debug/YOLO_Num_Targets,415.6666564941406
21987,Debug/YOLO_Num_Targets,425.75
22037,Debug/YOLO_Num_Targets,442.6666564941406
22087,Debug/YOLO_Num_Targets,368.25
22137,Debug/YOLO_Num_Targets,367.0833435058594
22187,Debug/YOLO_Num_Targets,527.75
22237,Debug/YOLO_Num_Targets,432.0833435058594
22287,Debug/YOLO_Num_Targets,480.25
22337,Debug/YOLO_Num_Targets,356.5833435058594
22387,Debug/YOLO_Num_Targets,470.0833435058594
22437,Debug/YOLO_Num_Targets,396.0
22487,Debug/YOLO_Num_Targets,301.1666564941406
22537,Debug/YOLO_Num_Targets,477.6666564941406
22587,Debug/YOLO_Num_Targets,363.0833435058594
22637,Debug/YOLO_Num_Targets,407.0
22687,Debug/YOLO_Num_Targets,387.3333435058594
22737,Debug/YOLO_Num_Targets,386.1666564941406
22787,Debug/YOLO_Num_Targets,394.1666564941406
22837,Debug/YOLO_Num_Targets,353.8333435058594
22887,Debug/YOLO_Num_Targets,436.0833435058594
22937,Debug/YOLO_Num_Targets,420.0833435058594
22987,Debug/YOLO_Num_Targets,306.5833435058594
23037,Debug/YOLO_Num_Targets,253.6666717529297
23087,Debug/YOLO_Num_Targets,435.0833435058594
23137,Debug/YOLO_Num_Targets,378.4166564941406
23187,Debug/YOLO_Num_Targets,362.9166564941406
23237,Debug/YOLO_Num_Targets,383.1666564941406
23287,Debug/YOLO_Num_Targets,422.25
23337,Debug/YOLO_Num_Targets,318.6666564941406
23387,Debug/YOLO_Num_Targets,341.75
23437,Debug/YOLO_Num_Targets,443.75
23487,Debug/YOLO_Num_Targets,385.8333435058594
23537,Debug/YOLO_Num_Targets,409.0
23587,Debug/YOLO_Num_Targets,300.25
23637,Debug/YOLO_Num_Targets,427.6666564941406
23687,Debug/YOLO_Num_Targets,432.6666564941406
23737,Debug/YOLO_Num_Targets,335.0
23787,Debug/YOLO_Num_Targets,400.4166564941406
23837,Debug/YOLO_Num_Targets,490.9166564941406
23887,Debug/YOLO_Num_Targets,334.75
23937,Debug/YOLO_Num_Targets,454.8333435058594
23987,Debug/YOLO_Num_Targets,317.0
24037,Debug/YOLO_Num_Targets,383.9166564941406
0,Dynamic_Weights/weight_seg,0.0
50,Dynamic_Weights/weight_seg,0.0
100,Dynamic_Weights/weight_seg,0.0
150,Dynamic_Weights/weight_seg,0.0
200,Dynamic_Weights/weight_seg,0.0
250,Dynamic_Weights/weight_seg,0.0
300,Dynamic_Weights/weight_seg,0.0
350,Dynamic_Weights/weight_seg,0.0
400,Dynamic_Weights/weight_seg,0.0
450,Dynamic_Weights/weight_seg,0.0
500,Dynamic_Weights/weight_seg,0.0
550,Dynamic_Weights/weight_seg,0.0
600,Dynamic_Weights/weight_seg,0.0
650,Dynamic_Weights/weight_seg,0.0
700,Dynamic_Weights/weight_seg,0.0
750,Dynamic_Weights/weight_seg,0.0
800,Dynamic_Weights/weight_seg,0.0
850,Dynamic_Weights/weight_seg,0.0
900,Dynamic_Weights/weight_seg,0.0
950,Dynamic_Weights/weight_seg,0.0
1000,Dynamic_Weights/weight_seg,0.0
1050,Dynamic_Weights/weight_seg,0.0
1100,Dynamic_Weights/weight_seg,0.0
1150,Dynamic_Weights/weight_seg,0.0
1200,Dynamic_Weights/weight_seg,0.0
1250,Dynamic_Weights/weight_seg,0.0
1300,Dynamic_Weights/weight_seg,0.0
1350,Dynamic_Weights/weight_seg,0.0
1400,Dynamic_Weights/weight_seg,0.0
1450,Dynamic_Weights/weight_seg,0.0
1500,Dynamic_Weights/weight_seg,0.0
1550,Dynamic_Weights/weight_seg,0.0
1600,Dynamic_Weights/weight_seg,0.0
1650,Dynamic_Weights/weight_seg,0.0
1700,Dynamic_Weights/weight_seg,0.0
1750,Dynamic_Weights/weight_seg,0.0
1800,Dynamic_Weights/weight_seg,0.0
1850,Dynamic_Weights/weight_seg,0.0
1900,Dynamic_Weights/weight_seg,0.0
1950,Dynamic_Weights/weight_seg,0.0
2000,Dynamic_Weights/weight_seg,0.0
2050,Dynamic_Weights/weight_seg,0.0
2100,Dynamic_Weights/weight_seg,0.0
2150,Dynamic_Weights/weight_seg,0.0
2200,Dynamic_Weights/weight_seg,0.0
2250,Dynamic_Weights/weight_seg,0.0
2300,Dynamic_Weights/weight_seg,0.0
2350,Dynamic_Weights/weight_seg,0.0
2400,Dynamic_Weights/weight_seg,0.0
2443,Dynamic_Weights/weight_seg,0.0
2493,Dynamic_Weights/weight_seg,0.0
2543,Dynamic_Weights/weight_seg,0.0
2593,Dynamic_Weights/weight_seg,0.0
2643,Dynamic_Weights/weight_seg,0.0
2693,Dynamic_Weights/weight_seg,0.0
2743,Dynamic_Weights/weight_seg,0.0
2793,Dynamic_Weights/weight_seg,0.0
2843,Dynamic_Weights/weight_seg,0.0
2893,Dynamic_Weights/weight_seg,0.0
2943,Dynamic_Weights/weight_seg,0.0
2993,Dynamic_Weights/weight_seg,0.0
3043,Dynamic_Weights/weight_seg,0.0
3093,Dynamic_Weights/weight_seg,0.0
3143,Dynamic_Weights/weight_seg,0.0
3193,Dynamic_Weights/weight_seg,0.0
3243,Dynamic_Weights/weight_seg,0.0
3293,Dynamic_Weights/weight_seg,0.0
3343,Dynamic_Weights/weight_seg,0.0
3393,Dynamic_Weights/weight_seg,0.0
3443,Dynamic_Weights/weight_seg,0.0
3493,Dynamic_Weights/weight_seg,0.0
3543,Dynamic_Weights/weight_seg,0.0
3593,Dynamic_Weights/weight_seg,0.0
3643,Dynamic_Weights/weight_seg,0.0
3693,Dynamic_Weights/weight_seg,0.0
3743,Dynamic_Weights/weight_seg,0.0
3793,Dynamic_Weights/weight_seg,0.0
3843,Dynamic_Weights/weight_seg,0.0
3893,Dynamic_Weights/weight_seg,0.0
3943,Dynamic_Weights/weight_seg,0.0
3993,Dynamic_Weights/weight_seg,0.0
4043,Dynamic_Weights/weight_seg,0.0
4093,Dynamic_Weights/weight_seg,0.0
4143,Dynamic_Weights/weight_seg,0.0
4193,Dynamic_Weights/weight_seg,0.0
4243,Dynamic_Weights/weight_seg,0.0
4293,Dynamic_Weights/weight_seg,0.0
4343,Dynamic_Weights/weight_seg,0.0
4393,Dynamic_Weights/weight_seg,0.0
4443,Dynamic_Weights/weight_seg,0.0
4493,Dynamic_Weights/weight_seg,0.0
4543,Dynamic_Weights/weight_seg,0.0
4593,Dynamic_Weights/weight_seg,0.0
4643,Dynamic_Weights/weight_seg,0.0
4693,Dynamic_Weights/weight_seg,0.0
4743,Dynamic_Weights/weight_seg,0.0
4793,Dynamic_Weights/weight_seg,0.0
4843,Dynamic_Weights/weight_seg,0.0
4886,Dynamic_Weights/weight_seg,0.0
4936,Dynamic_Weights/weight_seg,0.0
4986,Dynamic_Weights/weight_seg,0.0
5036,Dynamic_Weights/weight_seg,0.0
5086,Dynamic_Weights/weight_seg,0.0
5136,Dynamic_Weights/weight_seg,0.0
5186,Dynamic_Weights/weight_seg,0.0
5236,Dynamic_Weights/weight_seg,0.0
5286,Dynamic_Weights/weight_seg,0.0
5336,Dynamic_Weights/weight_seg,0.0
5386,Dynamic_Weights/weight_seg,0.0
5436,Dynamic_Weights/weight_seg,0.0
5486,Dynamic_Weights/weight_seg,0.0
5536,Dynamic_Weights/weight_seg,0.0
5586,Dynamic_Weights/weight_seg,0.0
5636,Dynamic_Weights/weight_seg,0.0
5686,Dynamic_Weights/weight_seg,0.0
5736,Dynamic_Weights/weight_seg,0.0
5786,Dynamic_Weights/weight_seg,0.0
5836,Dynamic_Weights/weight_seg,0.0
5886,Dynamic_Weights/weight_seg,0.0
5936,Dynamic_Weights/weight_seg,0.0
5986,Dynamic_Weights/weight_seg,0.0
6036,Dynamic_Weights/weight_seg,0.0
6086,Dynamic_Weights/weight_seg,0.0
6136,Dynamic_Weights/weight_seg,0.0
6186,Dynamic_Weights/weight_seg,0.0
6236,Dynamic_Weights/weight_seg,0.0
6286,Dynamic_Weights/weight_seg,0.0
6336,Dynamic_Weights/weight_seg,0.0
6386,Dynamic_Weights/weight_seg,0.0
6436,Dynamic_Weights/weight_seg,0.0
6486,Dynamic_Weights/weight_seg,0.0
6536,Dynamic_Weights/weight_seg,0.0
6586,Dynamic_Weights/weight_seg,0.0
6636,Dynamic_Weights/weight_seg,0.0
6686,Dynamic_Weights/weight_seg,0.0
6736,Dynamic_Weights/weight_seg,0.0
6786,Dynamic_Weights/weight_seg,0.0
6836,Dynamic_Weights/weight_seg,0.0
6886,Dynamic_Weights/weight_seg,0.0
6936,Dynamic_Weights/weight_seg,0.0
6986,Dynamic_Weights/weight_seg,0.0
7036,Dynamic_Weights/weight_seg,0.0
7086,Dynamic_Weights/weight_seg,0.0
7136,Dynamic_Weights/weight_seg,0.0
7186,Dynamic_Weights/weight_seg,0.0
7236,Dynamic_Weights/weight_seg,0.0
7286,Dynamic_Weights/weight_seg,0.0
7329,Dynamic_Weights/weight_seg,0.0
7379,Dynamic_Weights/weight_seg,0.0
7429,Dynamic_Weights/weight_seg,0.0
7479,Dynamic_Weights/weight_seg,0.0
7529,Dynamic_Weights/weight_seg,0.0
7579,Dynamic_Weights/weight_seg,0.0
7629,Dynamic_Weights/weight_seg,0.0
