step,tag,value,run
2500,Loss_Raw/yolo_obj,0.2044263780117035,ver_3-1_Phase-1
2550,Loss_Raw/yolo_obj,0.21931876242160797,ver_3-1_Phase-1
2600,Loss_Raw/yolo_obj,0.20835797488689423,ver_3-1_Phase-1
2650,Loss_Raw/yolo_obj,0.20128552615642548,ver_3-1_Phase-1
2700,Loss_Raw/yolo_obj,0.22349123656749725,ver_3-1_Phase-1
2750,Loss_Raw/yolo_obj,0.23186632990837097,ver_3-1_Phase-1
2800,Loss_Raw/yolo_obj,0.22357021272182465,ver_3-1_Phase-1
2850,Loss_Raw/yolo_obj,0.2072688788175583,ver_3-1_Phase-1
2900,Loss_Raw/yolo_obj,0.2217593491077423,ver_3-1_Phase-1
2950,Loss_Raw/yolo_obj,0.19053173065185547,ver_3-1_Phase-1
3000,Loss_Raw/yolo_obj,0.21696007251739502,ver_3-1_Phase-1
3050,Loss_Raw/yolo_obj,0.19185926020145416,ver_3-1_Phase-1
3100,Loss_Raw/yolo_obj,0.21138103306293488,ver_3-1_Phase-1
3150,Loss_Raw/yolo_obj,0.19540902972221375,ver_3-1_Phase-1
3200,Loss_Raw/yolo_obj,0.19311289489269257,ver_3-1_Phase-1
3250,Loss_Raw/yolo_obj,0.2041943520307541,ver_3-1_Phase-1
3300,Loss_Raw/yolo_obj,0.2122473567724228,ver_3-1_Phase-1
3350,Loss_Raw/yolo_obj,0.19812674820423126,ver_3-1_Phase-1
3400,Loss_Raw/yolo_obj,0.2086418867111206,ver_3-1_Phase-1
3450,Loss_Raw/yolo_obj,0.1830170601606369,ver_3-1_Phase-1
3500,Loss_Raw/yolo_obj,0.22148247063159943,ver_3-1_Phase-1
3550,Loss_Raw/yolo_obj,0.20894674956798553,ver_3-1_Phase-1
3600,Loss_Raw/yolo_obj,0.2111758440732956,ver_3-1_Phase-1
3650,Loss_Raw/yolo_obj,0.19325467944145203,ver_3-1_Phase-1
3700,Loss_Raw/yolo_obj,0.21070781350135803,ver_3-1_Phase-1
3750,Loss_Raw/yolo_obj,0.2064276784658432,ver_3-1_Phase-1
3800,Loss_Raw/yolo_obj,0.2083905190229416,ver_3-1_Phase-1
3850,Loss_Raw/yolo_obj,0.1866752803325653,ver_3-1_Phase-1
3900,Loss_Raw/yolo_obj,0.20582416653633118,ver_3-1_Phase-1
3950,Loss_Raw/yolo_obj,0.19447314739227295,ver_3-1_Phase-1
4000,Loss_Raw/yolo_obj,0.19047409296035767,ver_3-1_Phase-1
4050,Loss_Raw/yolo_obj,0.19912610948085785,ver_3-1_Phase-1
4100,Loss_Raw/yolo_obj,0.20184871554374695,ver_3-1_Phase-1
4150,Loss_Raw/yolo_obj,0.18037496507167816,ver_3-1_Phase-1
4200,Loss_Raw/yolo_obj,0.1839074343442917,ver_3-1_Phase-1
4250,Loss_Raw/yolo_obj,0.1915682554244995,ver_3-1_Phase-1
4300,Loss_Raw/yolo_obj,0.20369471609592438,ver_3-1_Phase-1
4350,Loss_Raw/yolo_obj,0.1887953281402588,ver_3-1_Phase-1
4400,Loss_Raw/yolo_obj,0.19161097705364227,ver_3-1_Phase-1
4450,Loss_Raw/yolo_obj,0.20115533471107483,ver_3-1_Phase-1
4500,Loss_Raw/yolo_obj,0.1831609159708023,ver_3-1_Phase-1
4550,Loss_Raw/yolo_obj,0.19763129949569702,ver_3-1_Phase-1
4600,Loss_Raw/yolo_obj,0.18726815283298492,ver_3-1_Phase-1
4650,Loss_Raw/yolo_obj,0.16722208261489868,ver_3-1_Phase-1
4700,Loss_Raw/yolo_obj,0.20985493063926697,ver_3-1_Phase-1
4750,Loss_Raw/yolo_obj,0.20066216588020325,ver_3-1_Phase-1
4800,Loss_Raw/yolo_obj,0.17110204696655273,ver_3-1_Phase-1
4850,Loss_Raw/yolo_obj,0.1907816082239151,ver_3-1_Phase-1
4900,Loss_Raw/yolo_obj,0.1792900413274765,ver_3-1_Phase-1
4950,Loss_Raw/yolo_obj,0.19184185564517975,ver_3-1_Phase-1
5000,Loss_Raw/yolo_obj,0.17569878697395325,ver_3-1_Phase-1
5050,Loss_Raw/yolo_obj,0.18912282586097717,ver_3-1_Phase-1
5100,Loss_Raw/yolo_obj,0.18451347947120667,ver_3-1_Phase-1
5150,Loss_Raw/yolo_obj,0.20222847163677216,ver_3-1_Phase-1
5200,Loss_Raw/yolo_obj,0.18104754388332367,ver_3-1_Phase-1
5250,Loss_Raw/yolo_obj,0.19787661731243134,ver_3-1_Phase-1
5300,Loss_Raw/yolo_obj,0.1891244351863861,ver_3-1_Phase-1
5350,Loss_Raw/yolo_obj,0.1783524453639984,ver_3-1_Phase-1
5400,Loss_Raw/yolo_obj,0.1978359967470169,ver_3-1_Phase-1
5450,Loss_Raw/yolo_obj,0.17806902527809143,ver_3-1_Phase-1
5500,Loss_Raw/yolo_obj,0.1937400847673416,ver_3-1_Phase-1
5550,Loss_Raw/yolo_obj,0.19305768609046936,ver_3-1_Phase-1
5600,Loss_Raw/yolo_obj,0.176823228597641,ver_3-1_Phase-1
5650,Loss_Raw/yolo_obj,0.184415802359581,ver_3-1_Phase-1
5700,Loss_Raw/yolo_obj,0.20518407225608826,ver_3-1_Phase-1
5750,Loss_Raw/yolo_obj,0.19705358147621155,ver_3-1_Phase-1
5800,Loss_Raw/yolo_obj,0.1794447898864746,ver_3-1_Phase-1
5850,Loss_Raw/yolo_obj,0.19592247903347015,ver_3-1_Phase-1
5900,Loss_Raw/yolo_obj,0.17643240094184875,ver_3-1_Phase-1
5950,Loss_Raw/yolo_obj,0.17828430235385895,ver_3-1_Phase-1
6000,Loss_Raw/yolo_obj,0.1733410656452179,ver_3-1_Phase-1
6050,Loss_Raw/yolo_obj,0.18948028981685638,ver_3-1_Phase-1
6100,Loss_Raw/yolo_obj,0.18681678175926208,ver_3-1_Phase-1
6150,Loss_Raw/yolo_obj,0.17792584002017975,ver_3-1_Phase-1
6200,Loss_Raw/yolo_obj,0.17076429724693298,ver_3-1_Phase-1
6250,Loss_Raw/yolo_obj,0.17993192374706268,ver_3-1_Phase-1
6300,Loss_Raw/yolo_obj,0.19834597408771515,ver_3-1_Phase-1
6350,Loss_Raw/yolo_obj,0.1797390729188919,ver_3-1_Phase-1
6400,Loss_Raw/yolo_obj,0.16688309609889984,ver_3-1_Phase-1
6450,Loss_Raw/yolo_obj,0.17913778126239777,ver_3-1_Phase-1
6500,Loss_Raw/yolo_obj,0.18391254544258118,ver_3-1_Phase-1
6550,Loss_Raw/yolo_obj,0.19018198549747467,ver_3-1_Phase-1
6600,Loss_Raw/yolo_obj,0.18639498949050903,ver_3-1_Phase-1
6650,Loss_Raw/yolo_obj,0.1916852593421936,ver_3-1_Phase-1
6700,Loss_Raw/yolo_obj,0.17922252416610718,ver_3-1_Phase-1
6750,Loss_Raw/yolo_obj,0.1848055124282837,ver_3-1_Phase-1
6800,Loss_Raw/yolo_obj,0.20671026408672333,ver_3-1_Phase-1
6850,Loss_Raw/yolo_obj,0.18140506744384766,ver_3-1_Phase-1
6900,Loss_Raw/yolo_obj,0.2044236809015274,ver_3-1_Phase-1
6950,Loss_Raw/yolo_obj,0.18668705224990845,ver_3-1_Phase-1
7000,Loss_Raw/yolo_obj,0.18818163871765137,ver_3-1_Phase-1
7050,Loss_Raw/yolo_obj,0.1921176165342331,ver_3-1_Phase-1
7100,Loss_Raw/yolo_obj,0.18318133056163788,ver_3-1_Phase-1
7150,Loss_Raw/yolo_obj,0.18546578288078308,ver_3-1_Phase-1
7200,Loss_Raw/yolo_obj,0.16556793451309204,ver_3-1_Phase-1
7250,Loss_Raw/yolo_obj,0.192806676030159,ver_3-1_Phase-1
7300,Loss_Raw/yolo_obj,0.1726309061050415,ver_3-1_Phase-1
7350,Loss_Raw/yolo_obj,0.19299384951591492,ver_3-1_Phase-1
7400,Loss_Raw/yolo_obj,0.17861205339431763,ver_3-1_Phase-1
7450,Loss_Raw/yolo_obj,0.1793275624513626,ver_3-1_Phase-1
7500,Loss_Raw/yolo_obj,0.16838815808296204,ver_3-1_Phase-1
7550,Loss_Raw/yolo_obj,0.19144000113010406,ver_3-1_Phase-1
7600,Loss_Raw/yolo_obj,0.17721322178840637,ver_3-1_Phase-1
7650,Loss_Raw/yolo_obj,0.17617958784103394,ver_3-1_Phase-1
7700,Loss_Raw/yolo_obj,0.1773037165403366,ver_3-1_Phase-1
7750,Loss_Raw/yolo_obj,0.17868174612522125,ver_3-1_Phase-1
7800,Loss_Raw/yolo_obj,0.1755455881357193,ver_3-1_Phase-1
7850,Loss_Raw/yolo_obj,0.17620854079723358,ver_3-1_Phase-1
7900,Loss_Raw/yolo_obj,0.17603452503681183,ver_3-1_Phase-1
7950,Loss_Raw/yolo_obj,0.1737869381904602,ver_3-1_Phase-1
8000,Loss_Raw/yolo_obj,0.1701638251543045,ver_3-1_Phase-1
8050,Loss_Raw/yolo_obj,0.19500312209129333,ver_3-1_Phase-1
8100,Loss_Raw/yolo_obj,0.19687345623970032,ver_3-1_Phase-1
8150,Loss_Raw/yolo_obj,0.17982137203216553,ver_3-1_Phase-1
8200,Loss_Raw/yolo_obj,0.17804384231567383,ver_3-1_Phase-1
8250,Loss_Raw/yolo_obj,0.17698127031326294,ver_3-1_Phase-1
8300,Loss_Raw/yolo_obj,0.1868348866701126,ver_3-1_Phase-1
8350,Loss_Raw/yolo_obj,0.18767164647579193,ver_3-1_Phase-1
8400,Loss_Raw/yolo_obj,0.1849258542060852,ver_3-1_Phase-1
8450,Loss_Raw/yolo_obj,0.1779860556125641,ver_3-1_Phase-1
8500,Loss_Raw/yolo_obj,0.18609392642974854,ver_3-1_Phase-1
8550,Loss_Raw/yolo_obj,0.1876978725194931,ver_3-1_Phase-1
8600,Loss_Raw/yolo_obj,0.16743619740009308,ver_3-1_Phase-1
8650,Loss_Raw/yolo_obj,0.17556323111057281,ver_3-1_Phase-1
8700,Loss_Raw/yolo_obj,0.1812775731086731,ver_3-1_Phase-1
8750,Loss_Raw/yolo_obj,0.1797567456960678,ver_3-1_Phase-1
8800,Loss_Raw/yolo_obj,0.17279960215091705,ver_3-1_Phase-1
8850,Loss_Raw/yolo_obj,0.17608873546123505,ver_3-1_Phase-1
8900,Loss_Raw/yolo_obj,0.1803148090839386,ver_3-1_Phase-1
8950,Loss_Raw/yolo_obj,0.16971798241138458,ver_3-1_Phase-1
9000,Loss_Raw/yolo_obj,0.16676212847232819,ver_3-1_Phase-1
9050,Loss_Raw/yolo_obj,0.16539287567138672,ver_3-1_Phase-1
9100,Loss_Raw/yolo_obj,0.16664732992649078,ver_3-1_Phase-1
9150,Loss_Raw/yolo_obj,0.1831021010875702,ver_3-1_Phase-1
9200,Loss_Raw/yolo_obj,0.16211797297000885,ver_3-1_Phase-1
9250,Loss_Raw/yolo_obj,0.176430806517601,ver_3-1_Phase-1
9300,Loss_Raw/yolo_obj,0.1656300574541092,ver_3-1_Phase-1
9350,Loss_Raw/yolo_obj,0.16621853411197662,ver_3-1_Phase-1
9400,Loss_Raw/yolo_obj,0.17742852866649628,ver_3-1_Phase-1
9450,Loss_Raw/yolo_obj,0.15868285298347473,ver_3-1_Phase-1
9500,Loss_Raw/yolo_obj,0.1722361445426941,ver_3-1_Phase-1
9550,Loss_Raw/yolo_obj,0.15568387508392334,ver_3-1_Phase-1
9600,Loss_Raw/yolo_obj,0.1670696884393692,ver_3-1_Phase-1
9650,Loss_Raw/yolo_obj,0.17566335201263428,ver_3-1_Phase-1
9700,Loss_Raw/yolo_obj,0.16211988031864166,ver_3-1_Phase-1
9750,Loss_Raw/yolo_obj,0.16406016051769257,ver_3-1_Phase-1
9800,Loss_Raw/yolo_obj,0.18389813601970673,ver_3-1_Phase-1
9850,Loss_Raw/yolo_obj,0.16824853420257568,ver_3-1_Phase-1
9900,Loss_Raw/yolo_obj,0.17326071858406067,ver_3-1_Phase-1
9950,Loss_Raw/yolo_obj,0.18463632464408875,ver_3-1_Phase-1
10000,Loss_Raw/yolo_obj,0.1679554432630539,ver_3-1_Phase-1
10050,Loss_Raw/yolo_obj,0.15623360872268677,ver_3-1_Phase-1
10100,Loss_Raw/yolo_obj,0.17093752324581146,ver_3-1_Phase-1
10150,Loss_Raw/yolo_obj,0.16789717972278595,ver_3-1_Phase-1
10200,Loss_Raw/yolo_obj,0.17833678424358368,ver_3-1_Phase-1
10250,Loss_Raw/yolo_obj,0.17546887695789337,ver_3-1_Phase-1
10300,Loss_Raw/yolo_obj,0.16265331208705902,ver_3-1_Phase-1
10350,Loss_Raw/yolo_obj,0.16865909099578857,ver_3-1_Phase-1
10400,Loss_Raw/yolo_obj,0.1675339639186859,ver_3-1_Phase-1
10450,Loss_Raw/yolo_obj,0.17038504779338837,ver_3-1_Phase-1
10500,Loss_Raw/yolo_obj,0.16255547106266022,ver_3-1_Phase-1
10550,Loss_Raw/yolo_obj,0.15901176631450653,ver_3-1_Phase-1
10600,Loss_Raw/yolo_obj,0.1706124246120453,ver_3-1_Phase-1
10650,Loss_Raw/yolo_obj,0.16497275233268738,ver_3-1_Phase-1
10700,Loss_Raw/yolo_obj,0.16409321129322052,ver_3-1_Phase-1
10750,Loss_Raw/yolo_obj,0.17731578648090363,ver_3-1_Phase-1
10800,Loss_Raw/yolo_obj,0.16841967403888702,ver_3-1_Phase-1
10850,Loss_Raw/yolo_obj,0.16443955898284912,ver_3-1_Phase-1
10900,Loss_Raw/yolo_obj,0.1726445108652115,ver_3-1_Phase-1
10950,Loss_Raw/yolo_obj,0.16038869321346283,ver_3-1_Phase-1
11000,Loss_Raw/yolo_obj,0.1705898642539978,ver_3-1_Phase-1
11050,Loss_Raw/yolo_obj,0.17594720423221588,ver_3-1_Phase-1
11100,Loss_Raw/yolo_obj,0.15391188859939575,ver_3-1_Phase-1
11150,Loss_Raw/yolo_obj,0.17094886302947998,ver_3-1_Phase-1
11200,Loss_Raw/yolo_obj,0.15792164206504822,ver_3-1_Phase-1
11250,Loss_Raw/yolo_obj,0.1635637879371643,ver_3-1_Phase-1
11300,Loss_Raw/yolo_obj,0.16609621047973633,ver_3-1_Phase-1
11350,Loss_Raw/yolo_obj,0.16200049221515656,ver_3-1_Phase-1
11400,Loss_Raw/yolo_obj,0.1651618629693985,ver_3-1_Phase-1
11450,Loss_Raw/yolo_obj,0.16396237909793854,ver_3-1_Phase-1
11500,Loss_Raw/yolo_obj,0.1601976901292801,ver_3-1_Phase-1
11550,Loss_Raw/yolo_obj,0.16281144320964813,ver_3-1_Phase-1
11600,Loss_Raw/yolo_obj,0.17797747254371643,ver_3-1_Phase-1
11650,Loss_Raw/yolo_obj,0.16032110154628754,ver_3-1_Phase-1
11700,Loss_Raw/yolo_obj,0.15903306007385254,ver_3-1_Phase-1
11750,Loss_Raw/yolo_obj,0.17027734220027924,ver_3-1_Phase-1
11800,Loss_Raw/yolo_obj,0.17150211334228516,ver_3-1_Phase-1
11850,Loss_Raw/yolo_obj,0.15257389843463898,ver_3-1_Phase-1
11900,Loss_Raw/yolo_obj,0.16346631944179535,ver_3-1_Phase-1
11950,Loss_Raw/yolo_obj,0.16799767315387726,ver_3-1_Phase-1
12000,Loss_Raw/yolo_obj,0.1623954176902771,ver_3-1_Phase-1
12050,Loss_Raw/yolo_obj,0.1618521511554718,ver_3-1_Phase-1
12100,Loss_Raw/yolo_obj,0.1496165692806244,ver_3-1_Phase-1
12150,Loss_Raw/yolo_obj,0.15096107125282288,ver_3-1_Phase-1
12200,Loss_Raw/yolo_obj,0.17130613327026367,ver_3-1_Phase-1
12250,Loss_Raw/yolo_obj,0.1512989103794098,ver_3-1_Phase-1
12300,Loss_Raw/yolo_obj,0.17202498018741608,ver_3-1_Phase-1
12350,Loss_Raw/yolo_obj,0.1631852239370346,ver_3-1_Phase-1
12400,Loss_Raw/yolo_obj,0.14707426726818085,ver_3-1_Phase-1
12450,Loss_Raw/yolo_obj,0.171233132481575,ver_3-1_Phase-1
12500,Loss_Raw/yolo_obj,0.15596885979175568,ver_3-1_Phase-1
12550,Loss_Raw/yolo_obj,0.16322913765907288,ver_3-1_Phase-1
12600,Loss_Raw/yolo_obj,0.1608390063047409,ver_3-1_Phase-1
12650,Loss_Raw/yolo_obj,0.1689789593219757,ver_3-1_Phase-1
12700,Loss_Raw/yolo_obj,0.15064476430416107,ver_3-1_Phase-1
12750,Loss_Raw/yolo_obj,0.14523929357528687,ver_3-1_Phase-1
12800,Loss_Raw/yolo_obj,0.15231925249099731,ver_3-1_Phase-1
12850,Loss_Raw/yolo_obj,0.16847741603851318,ver_3-1_Phase-1
12900,Loss_Raw/yolo_obj,0.15981122851371765,ver_3-1_Phase-1
12950,Loss_Raw/yolo_obj,0.16542299091815948,ver_3-1_Phase-1
13000,Loss_Raw/yolo_obj,0.1591232866048813,ver_3-1_Phase-1
13050,Loss_Raw/yolo_obj,0.15209050476551056,ver_3-1_Phase-1
13100,Loss_Raw/yolo_obj,0.17042319476604462,ver_3-1_Phase-1
13150,Loss_Raw/yolo_obj,0.16478709876537323,ver_3-1_Phase-1
13200,Loss_Raw/yolo_obj,0.16511771082878113,ver_3-1_Phase-1
13250,Loss_Raw/yolo_obj,0.15620364248752594,ver_3-1_Phase-1
13300,Loss_Raw/yolo_obj,0.1673562377691269,ver_3-1_Phase-1
13350,Loss_Raw/yolo_obj,0.16892434656620026,ver_3-1_Phase-1
13400,Loss_Raw/yolo_obj,0.17093230783939362,ver_3-1_Phase-1
13450,Loss_Raw/yolo_obj,0.1652126908302307,ver_3-1_Phase-1
13500,Loss_Raw/yolo_obj,0.15021872520446777,ver_3-1_Phase-1
13550,Loss_Raw/yolo_obj,0.1603417992591858,ver_3-1_Phase-1
13600,Loss_Raw/yolo_obj,0.15356911718845367,ver_3-1_Phase-1
13650,Loss_Raw/yolo_obj,0.1655389666557312,ver_3-1_Phase-1
13700,Loss_Raw/yolo_obj,0.1478939950466156,ver_3-1_Phase-1
13750,Loss_Raw/yolo_obj,0.15787231922149658,ver_3-1_Phase-1
13800,Loss_Raw/yolo_obj,0.15628090500831604,ver_3-1_Phase-1
13850,Loss_Raw/yolo_obj,0.1635839194059372,ver_3-1_Phase-1
13900,Loss_Raw/yolo_obj,0.14847838878631592,ver_3-1_Phase-1
13950,Loss_Raw/yolo_obj,0.15452392399311066,ver_3-1_Phase-1
14000,Loss_Raw/yolo_obj,0.15553228557109833,ver_3-1_Phase-1
14050,Loss_Raw/yolo_obj,0.16088540852069855,ver_3-1_Phase-1
14100,Loss_Raw/yolo_obj,0.15079379081726074,ver_3-1_Phase-1
14150,Loss_Raw/yolo_obj,0.15935738384723663,ver_3-1_Phase-1
14200,Loss_Raw/yolo_obj,0.16754771769046783,ver_3-1_Phase-1
14250,Loss_Raw/yolo_obj,0.15677128732204437,ver_3-1_Phase-1
14300,Loss_Raw/yolo_obj,0.15078476071357727,ver_3-1_Phase-1
14350,Loss_Raw/yolo_obj,0.15731950104236603,ver_3-1_Phase-1
14400,Loss_Raw/yolo_obj,0.1576877385377884,ver_3-1_Phase-1
14450,Loss_Raw/yolo_obj,0.15776456892490387,ver_3-1_Phase-1
14500,Loss_Raw/yolo_obj,0.16523833572864532,ver_3-1_Phase-1
14550,Loss_Raw/yolo_obj,0.15763375163078308,ver_3-1_Phase-1
14600,Loss_Raw/yolo_obj,0.15293321013450623,ver_3-1_Phase-1
14650,Loss_Raw/yolo_obj,0.15571242570877075,ver_3-1_Phase-1
14700,Loss_Raw/yolo_obj,0.1761920154094696,ver_3-1_Phase-1
14750,Loss_Raw/yolo_obj,0.1643742471933365,ver_3-1_Phase-1
14800,Loss_Raw/yolo_obj,0.15236671268939972,ver_3-1_Phase-1
14850,Loss_Raw/yolo_obj,0.1513798087835312,ver_3-1_Phase-1
14900,Loss_Raw/yolo_obj,0.15921573340892792,ver_3-1_Phase-1
14950,Loss_Raw/yolo_obj,0.14827720820903778,ver_3-1_Phase-1
15000,Loss_Raw/yolo_obj,0.1401730328798294,ver_3-1_Phase-1
15050,Loss_Raw/yolo_obj,0.15251244604587555,ver_3-1_Phase-1
15100,Loss_Raw/yolo_obj,0.16476686298847198,ver_3-1_Phase-1
15150,Loss_Raw/yolo_obj,0.1565462201833725,ver_3-1_Phase-1
15200,Loss_Raw/yolo_obj,0.15191125869750977,ver_3-1_Phase-1
15250,Loss_Raw/yolo_obj,0.15605896711349487,ver_3-1_Phase-1
15300,Loss_Raw/yolo_obj,0.1476573348045349,ver_3-1_Phase-1
15350,Loss_Raw/yolo_obj,0.1577136516571045,ver_3-1_Phase-1
15400,Loss_Raw/yolo_obj,0.15785863995552063,ver_3-1_Phase-1
15450,Loss_Raw/yolo_obj,0.16244344413280487,ver_3-1_Phase-1
15500,Loss_Raw/yolo_obj,0.16002759337425232,ver_3-1_Phase-1
15550,Loss_Raw/yolo_obj,0.16135945916175842,ver_3-1_Phase-1
15600,Loss_Raw/yolo_obj,0.1493106335401535,ver_3-1_Phase-1
15650,Loss_Raw/yolo_obj,0.1506875455379486,ver_3-1_Phase-1
15700,Loss_Raw/yolo_obj,0.15287742018699646,ver_3-1_Phase-1
15750,Loss_Raw/yolo_obj,0.1518515646457672,ver_3-1_Phase-1
15800,Loss_Raw/yolo_obj,0.15697738528251648,ver_3-1_Phase-1
15850,Loss_Raw/yolo_obj,0.16078227758407593,ver_3-1_Phase-1
15900,Loss_Raw/yolo_obj,0.1489093154668808,ver_3-1_Phase-1
15950,Loss_Raw/yolo_obj,0.15173694491386414,ver_3-1_Phase-1
16000,Loss_Raw/yolo_obj,0.15944769978523254,ver_3-1_Phase-1
16050,Loss_Raw/yolo_obj,0.14943039417266846,ver_3-1_Phase-1
16100,Loss_Raw/yolo_obj,0.1507553607225418,ver_3-1_Phase-1
16150,Loss_Raw/yolo_obj,0.15075749158859253,ver_3-1_Phase-1
16200,Loss_Raw/yolo_obj,0.1452685296535492,ver_3-1_Phase-1
16250,Loss_Raw/yolo_obj,0.15351204574108124,ver_3-1_Phase-1
16300,Loss_Raw/yolo_obj,0.14926359057426453,ver_3-1_Phase-1
16350,Loss_Raw/yolo_obj,0.15492011606693268,ver_3-1_Phase-1
16400,Loss_Raw/yolo_obj,0.15956084430217743,ver_3-1_Phase-1
16450,Loss_Raw/yolo_obj,0.13816776871681213,ver_3-1_Phase-1
16500,Loss_Raw/yolo_obj,0.13374319672584534,ver_3-1_Phase-1
16550,Loss_Raw/yolo_obj,0.1377195417881012,ver_3-1_Phase-1
16600,Loss_Raw/yolo_obj,0.1460772007703781,ver_3-1_Phase-1
16650,Loss_Raw/yolo_obj,0.1498386561870575,ver_3-1_Phase-1
16700,Loss_Raw/yolo_obj,0.15241098403930664,ver_3-1_Phase-1
16750,Loss_Raw/yolo_obj,0.1417878270149231,ver_3-1_Phase-1
16800,Loss_Raw/yolo_obj,0.16703850030899048,ver_3-1_Phase-1
16850,Loss_Raw/yolo_obj,0.1501721441745758,ver_3-1_Phase-1
16900,Loss_Raw/yolo_obj,0.15832388401031494,ver_3-1_Phase-1
16950,Loss_Raw/yolo_obj,0.1581229418516159,ver_3-1_Phase-1
17000,Loss_Raw/yolo_obj,0.14924785494804382,ver_3-1_Phase-1
17050,Loss_Raw/yolo_obj,0.16617371141910553,ver_3-1_Phase-1
17100,Loss_Raw/yolo_obj,0.1434004157781601,ver_3-1_Phase-1
17150,Loss_Raw/yolo_obj,0.14835341274738312,ver_3-1_Phase-1
17200,Loss_Raw/yolo_obj,0.14653100073337555,ver_3-1_Phase-1
17250,Loss_Raw/yolo_obj,0.1509380340576172,ver_3-1_Phase-1
17300,Loss_Raw/yolo_obj,0.14362986385822296,ver_3-1_Phase-1
17350,Loss_Raw/yolo_obj,0.1435002237558365,ver_3-1_Phase-1
17400,Loss_Raw/yolo_obj,0.1502661257982254,ver_3-1_Phase-1
17450,Loss_Raw/yolo_obj,0.14925462007522583,ver_3-1_Phase-1
17500,Loss_Raw/yolo_obj,0.14846281707286835,ver_3-1_Phase-1
17550,Loss_Raw/yolo_obj,0.15414056181907654,ver_3-1_Phase-1
17600,Loss_Raw/yolo_obj,0.14598441123962402,ver_3-1_Phase-1
17650,Loss_Raw/yolo_obj,0.14414016902446747,ver_3-1_Phase-1
17700,Loss_Raw/yolo_obj,0.14719973504543304,ver_3-1_Phase-1
17750,Loss_Raw/yolo_obj,0.14321906864643097,ver_3-1_Phase-1
17800,Loss_Raw/yolo_obj,0.15836374461650848,ver_3-1_Phase-1
17850,Loss_Raw/yolo_obj,0.14520373940467834,ver_3-1_Phase-1
17900,Loss_Raw/yolo_obj,0.15496417880058289,ver_3-1_Phase-1
17950,Loss_Raw/yolo_obj,0.15158352255821228,ver_3-1_Phase-1
18000,Loss_Raw/yolo_obj,0.14324961602687836,ver_3-1_Phase-1
18050,Loss_Raw/yolo_obj,0.1505088210105896,ver_3-1_Phase-1
18100,Loss_Raw/yolo_obj,0.149544820189476,ver_3-1_Phase-1
18150,Loss_Raw/yolo_obj,0.14576947689056396,ver_3-1_Phase-1
18200,Loss_Raw/yolo_obj,0.14530403912067413,ver_3-1_Phase-1
18250,Loss_Raw/yolo_obj,0.13855770230293274,ver_3-1_Phase-1
18300,Loss_Raw/yolo_obj,0.15237291157245636,ver_3-1_Phase-1
18350,Loss_Raw/yolo_obj,0.14031459391117096,ver_3-1_Phase-1
18400,Loss_Raw/yolo_obj,0.15336641669273376,ver_3-1_Phase-1
18450,Loss_Raw/yolo_obj,0.15321743488311768,ver_3-1_Phase-1
18500,Loss_Raw/yolo_obj,0.14856679737567902,ver_3-1_Phase-1
18550,Loss_Raw/yolo_obj,0.14670561254024506,ver_3-1_Phase-1
18600,Loss_Raw/yolo_obj,0.13572697341442108,ver_3-1_Phase-1
18650,Loss_Raw/yolo_obj,0.14562858641147614,ver_3-1_Phase-1
18700,Loss_Raw/yolo_obj,0.14629285037517548,ver_3-1_Phase-1
18750,Loss_Raw/yolo_obj,0.13902898132801056,ver_3-1_Phase-1
18800,Loss_Raw/yolo_obj,0.14475199580192566,ver_3-1_Phase-1
18850,Loss_Raw/yolo_obj,0.13472788035869598,ver_3-1_Phase-1
18900,Loss_Raw/yolo_obj,0.14119859039783478,ver_3-1_Phase-1
18950,Loss_Raw/yolo_obj,0.15573199093341827,ver_3-1_Phase-1
19000,Loss_Raw/yolo_obj,0.13979226350784302,ver_3-1_Phase-1
19050,Loss_Raw/yolo_obj,0.13952647149562836,ver_3-1_Phase-1
19100,Loss_Raw/yolo_obj,0.14968740940093994,ver_3-1_Phase-1
19150,Loss_Raw/yolo_obj,0.1441887468099594,ver_3-1_Phase-1
19200,Loss_Raw/yolo_obj,0.15622054040431976,ver_3-1_Phase-1
19250,Loss_Raw/yolo_obj,0.14809979498386383,ver_3-1_Phase-1
19300,Loss_Raw/yolo_obj,0.1522289514541626,ver_3-1_Phase-1
19350,Loss_Raw/yolo_obj,0.14701661467552185,ver_3-1_Phase-1
19400,Loss_Raw/yolo_obj,0.13703685998916626,ver_3-1_Phase-1
19450,Loss_Raw/yolo_obj,0.14315229654312134,ver_3-1_Phase-1
19500,Loss_Raw/yolo_obj,0.15421849489212036,ver_3-1_Phase-1
19550,Loss_Raw/yolo_obj,0.1499924212694168,ver_3-1_Phase-1
19600,Loss_Raw/yolo_obj,0.15241485834121704,ver_3-1_Phase-1
19650,Loss_Raw/yolo_obj,0.14659257233142853,ver_3-1_Phase-1
19700,Loss_Raw/yolo_obj,0.14863835275173187,ver_3-1_Phase-1
19750,Loss_Raw/yolo_obj,0.13924048840999603,ver_3-1_Phase-1
19800,Loss_Raw/yolo_obj,0.1349860578775406,ver_3-1_Phase-1
19850,Loss_Raw/yolo_obj,0.14432984590530396,ver_3-1_Phase-1
19900,Loss_Raw/yolo_obj,0.14901265501976013,ver_3-1_Phase-1
